key,T6_1_HB_H,T6_1_FA_H,flood_depth_m,flood_frac,m2_lo,m2_mid,m2_hi,dmg_lo,dmg_eur,dmg_hi
268148011,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268148010,10,85,0.46472857142857144,0.0016912297656438754,0.9946393485312786,1.660228428985875,5.1924337964312155,2486.598371328196,4150.571072464688,12981.084491078038
268148012,12,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268148005,0,234,1.8312069148936168,0.25,440.42193000000003,1157.2275595787235,3008.521221880117,1101054.8250000002,2893068.8989468087,7521303.054700293
268153009,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153004,105,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153008,111,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268152002,76,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153006,50,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153001,0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153003,0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153005,0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153012,0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268152001,1,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153010,122,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268152004,82,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151001,103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151007,30,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151006,63,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268152009,66,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268152010,11,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268152005,0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268152003,83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151002,42,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153002,45,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153007,73,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268153011,87,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268152006,7,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151011,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150009,0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151012,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151005,69,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151010,0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151008,75,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268150010,12,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268151009,0,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054001,93,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268052002,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268052001,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268052011,147,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054012/02,67,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054012/01,46,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268052005,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091008,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091009,134,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091004,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054013,91,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054017,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091003,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268052007,93,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268052003,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054016,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054015,77,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054011,123,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091005,83,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054010,29,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054008,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091006,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054009,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268052006,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091001,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054014,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091002,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268054007,122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091014,62,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091010,139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268053006,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268053002,119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268053001,107,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268053009,16,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268053010,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268090005,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268152007,0,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268068001,106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268033006,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268068003,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268068005,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268068004,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268068002,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268033005,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067002,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268033004,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067004,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268033003,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268033001,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067005,98,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268033002,100,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067003,111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030013,33,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067001,116,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067007,97,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067008,75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067011,93,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067010,28,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067006,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067012,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268012002,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030012,89,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268067009,0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268012010,0,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030015,127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268030014,109,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268012001,55,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268027002,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268014001,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268014005,95,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268014002,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268014004,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268006017,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268031007,102,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034001,116,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034010,97,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034006,74,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034003,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034002,98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034011,72,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034008,85,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034007,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034005,106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034004,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268034009,3,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268006034/02,45,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268006034/03,0,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268146005,67,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268146001,124,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268146003,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268127013,52,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268146002,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145009,68,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267150006,67,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267150011,100,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145008,81,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268136012,49,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145013,37,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268136011,69,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145014,88,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145007,103,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145004,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145005,19,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268094012,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145015,136,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268136001,94,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267150007,100,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267156011,124,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267043003,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268135005,49,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268127010/01,15,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268127010/02,3,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267056005/02,1,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267056005/03,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145003,126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145006,71,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268094010,87,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145001,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268094011,60,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145002,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145012,105,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268093005,106,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268093002,57,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268093001,37,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268094004,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145011,44,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268094003,95,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144004,126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268145010,58,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144006,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144005,119,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268094009,69,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144001,135,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268093004,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144003,95,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268093003,61,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268094005,67,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268094008,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144013,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268094007,72,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144007,78,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144002,59,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268094014,77,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268093008,42,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268093009,138,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268093007,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268093010,78,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268093006,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092005,60,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268136010,59,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268136008,49,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268136005,25,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091007,97,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091012,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091013,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268135009,15,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268135003,23,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268135004,30,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268135013,13,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268135002,34,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268148004/04,2,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268148004/01,15,205,0.7263149999999999,0.0073964497041420114,11.209445768492078,21.18084895457597,62.54038140259699,28023.614421230195,52952.12238643993,156350.9535064925
268148004/05,41,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268148004/03,0,219,0.9628333333333333,0.017716535433070866,27.346853206062992,57.090990567401576,164.26150655314962,68367.13301515748,142727.47641850394,410653.76638287405
268118003,0,110,0.6474333333333333,0.07397260273972603,51.83528690367123,95.6408656852603,287.40789433972606,129588.21725917808,239102.16421315074,718519.7358493152
268035009,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268035012,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268118004,0,92,0.7405363636363637,0.023076923076923078,14.068262991977624,26.878099901471334,79.38602819076924,35170.657479944064,67195.24975367833,198465.0704769231
268035005,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268035010,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268148006,0,85,2.5016000000000003,0.23010546500479387,147.25122914669222,444.3849627612657,1131.7721562569511,368128.07286673057,1110962.4069031642,2829430.390642378
268035004,63,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268035006,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268035008,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004012,3,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268035001,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004005,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036001,14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036007/01,70,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036012,73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036006,86,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036011,68,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036009,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036008,35,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032018,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032001,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036005,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036002,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036003,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036004,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036007/02,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268036010,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268118005,0,81,0.6389372413793104,0.12184873949579832,62.64295729375463,115.19135791665884,346.7459780939496,156607.39323438657,287978.3947916471,866864.9452348739
268118006,0,56,0.9298782608695652,0.45098039215686275,176.45591756800002,363.93867220831373,1050.6875728313726,441139.79392,909846.6805207843,2626718.9320784314
268003012,0,86,0.440948172757475,0.06764044943820224,32.89239628487191,54.31204489721528,172.23052334276315,82230.99071217977,135780.1122430382,430576.30835690786
268004009,31,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004010,102,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004007,47,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004004,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005001,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002019,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005002,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004001,125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004002/268004008,115,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004006,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005005,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005010,101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004011,0,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004003,133,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005009,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004014/268004015,2,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032017,7,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268004016/268004017,27,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005011,83,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005012,48,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005014,70,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005015,4,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002004,69,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005017,73,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032011,5,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032010,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005006,108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005007,88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002003,73,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005004,123,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005003,57,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005013,13,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005008,70,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002002,107,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268002009,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268005016,24,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032016,10,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268032008,26,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268137006,45,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144008,114,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144012,67,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144010,73,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268137001,87,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144009,48,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268137002,69,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092006,47,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144011,98,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092008/02,30,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268137008,39,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268091011,107,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092004,77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268137009,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144014,37,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268144015,48,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132007,51,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132006,23,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092012,62,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132009,13,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092009,30,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132008,53,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092007,83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092010,48,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132001,23,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092011,2,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092003,126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132020,1,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132002,135,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132003/01,19,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132022,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268053004,129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132023,69,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092001,82,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268102007,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092008/01,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268092008/03,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268132003/02,34,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268014010,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268014009,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268013008,71,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268013007,46,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268014008,78,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268011007,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268011013,136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268013006,80,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268011006,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268011009,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268011011,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268013005,79,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268011008,147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268011005,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268011004,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268013004,92,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268011003,102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268013003,73,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268013001,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268011002,73,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268013002,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268019001,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268015001,96,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268015006/268015015,0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268018006,96,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268015004,83,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268016011/268016012/268016013,110,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268018001,74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268015002,109,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268015016,6,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
